"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"426","How #bigdata is disrupting the #healthcare industry
#hospitality #medicalresearch #bigdataanalytics #IoT… https://t.co/54G2NwcYFy",FALSE,5,NA,2017-11-10 06:33:08,TRUE,NA,"928873136883343360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AKSystemsInc",0,FALSE,FALSE,NA,NA
"427","RT @natBME: Interventional healthcare will evolve to rely on big data and objective decision-making. [Comment]
https://t.co/A7AQVB5fJR http…",FALSE,0,NA,2017-11-10 06:21:16,FALSE,NA,"928870153034575873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RogerioSaGaspar",5,TRUE,FALSE,NA,NA
"428","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-10 06:17:10,FALSE,NA,"928869118723416064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JoyWharton1",24,TRUE,FALSE,NA,NA
"429","RT @arjenvanberkum: Improving patient outcomes with #analytics: 5 Examples of #BigData in #Healthcare | https://t.co/RgxnVUGryd",FALSE,0,NA,2017-11-10 05:55:03,FALSE,NA,"928863556388425729",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",1,TRUE,FALSE,NA,NA
"430","Improving patient outcomes with #analytics: 5 Examples of #BigData in #Healthcare | https://t.co/RgxnVUGryd",FALSE,0,NA,2017-11-10 05:55:03,FALSE,NA,"928863555067236352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","arjenvanberkum",1,FALSE,FALSE,NA,NA
"431","RT @Inteliot: #IoT, Big Data &amp; #AI are transforming healthcare, says @IanacePete of Sensogram. @Intel #Connect2Health https://t.co/CpapyYQW…",FALSE,0,NA,2017-11-10 05:34:08,FALSE,NA,"928858291211505665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebraHange1",42,TRUE,FALSE,NA,NA
"432","RT @Thomas_Hiemstra: On 'farming' big data in healthcare. ""To harvest you first have to plant"". https://t.co/XsSfSjm5qw",FALSE,0,NA,2017-11-10 05:29:02,FALSE,NA,"928857008173875200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoyneoftheRealm",6,TRUE,FALSE,NA,NA
"433","RT @IdaJessieSagina: #BigData in #healthcare - Treatment aid, track patient records, patient monitoring, healthcare fraud detection
https:/…",FALSE,0,NA,2017-11-10 05:00:07,FALSE,NA,"928849731228446720",NA,"<a href=""https://utar.co/"" rel=""nofollow"">utarbot3</a>","UtarSystems",1,TRUE,FALSE,NA,NA
"434","#BigData in #healthcare - Treatment aid, track patient records, patient monitoring, healthcare fraud detection
https://t.co/dJiVPSkOrO",FALSE,0,NA,2017-11-10 04:59:47,FALSE,NA,"928849644368445440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IdaJessieSagina",1,FALSE,FALSE,NA,NA
"435","RT @Thomas_Hiemstra: On 'farming' big data in healthcare. ""To harvest you first have to plant"". https://t.co/XsSfSjm5qw",FALSE,0,NA,2017-11-10 04:33:07,FALSE,NA,"928842935214526466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cd_fuller",6,TRUE,FALSE,NA,NA
"436","#Bigdataanalytics skills are essential for #healthcare organizations hoping to achieve growth and improve consumer… https://t.co/MtOyXGgNy3",FALSE,0,NA,2017-11-10 04:21:30,TRUE,NA,"928840012543623168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elogicsquare",0,FALSE,FALSE,NA,NA
"437","RT @YvesMulkers: 5 companies using bigdata to disrupt healthcare
Health care is an industry ripe for disruption. While health care  https:/…",FALSE,0,NA,2017-11-10 04:16:18,FALSE,NA,"928838702968606720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realmunnasingh",1,TRUE,FALSE,NA,NA
"438","RT @MHiesboeck: #Cybersecurity Challenges Faced by #Healthcare #Industry
https://t.co/DBLrVDlDsJ
 #tech #ml #ai #bigdata #medicine #securit…",FALSE,0,NA,2017-11-10 04:14:51,FALSE,NA,"928838337397374976",NA,"<a href=""http://newsunspun.com"" rel=""nofollow"">Andrew DeCotiis-Mauro</a>","akdm_bot",2,TRUE,FALSE,NA,NA
"439","RT @MHiesboeck: #Cybersecurity Challenges Faced by #Healthcare #Industry
https://t.co/DBLrVDlDsJ
 #tech #ml #ai #bigdata #medicine #securit…",FALSE,0,NA,2017-11-10 04:14:50,FALSE,NA,"928838336176783360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","worldarvrexpo",2,TRUE,FALSE,NA,NA
"440","5 companies using bigdata to disrupt healthcare Health care is an industry ripe for disruption. While health care… https://t.co/vj60suSe4A",FALSE,0,NA,2017-11-10 04:14:17,TRUE,NA,"928838197110607872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fmarin_ES",0,FALSE,FALSE,NA,NA
"441","RT @ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/3ZAc9dGpoO  [by @BernardMarr  v/ @for…",FALSE,0,NA,2017-11-10 04:13:31,FALSE,NA,"928838004159991808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaleidoscopeT0",46,TRUE,FALSE,NA,NA
"442","5 companies using bigdata to disrupt healthcare
Health care is an industry ripe for disruption. While health care… https://t.co/JVshk6zIlT",FALSE,1,NA,2017-11-10 04:03:22,TRUE,NA,"928835448440541185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YvesMulkers",1,FALSE,FALSE,NA,NA
"443","5 companies using bigdata to disrupt healthcare
Health care is an industry ripe for disruption. While health care… https://t.co/Jj24hPAaWG",FALSE,3,NA,2017-11-10 04:03:19,TRUE,NA,"928835435882844160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7wData",1,FALSE,FALSE,NA,NA
"444","RT @mfaisalpatel: #Several #studies have #pointed the #fact that #India’s #healthcare is on the #verge of a #digital #transformation, able…",FALSE,0,NA,2017-11-10 04:01:24,FALSE,NA,"928834951826550784",NA,"<a href=""http://andrewmmorris.com/"" rel=""nofollow"">Andrew Morris</a>","andrewmorrisuk",8,TRUE,FALSE,NA,NA
"445","RT @mfaisalpatel: #Several #studies have #pointed the #fact that #India’s #healthcare is on the #verge of a #digital #transformation, able…",FALSE,0,NA,2017-11-10 03:48:15,FALSE,NA,"928831645859401730",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Mr Hind</a>","Mr_Hind404",8,TRUE,FALSE,NA,NA
"446","RT @mfaisalpatel: #Several #studies have #pointed the #fact that #India’s #healthcare is on the #verge of a #digital #transformation, able…",FALSE,0,NA,2017-11-10 03:47:59,FALSE,NA,"928831575155916800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SufiyanPatel007",8,TRUE,FALSE,NA,NA
"447","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-10 03:46:42,FALSE,NA,"928831253608099841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","predictPD",24,TRUE,FALSE,NA,NA
"448","RT @mclynd: 5 companies using big data to disrupt #healthcare https://t.co/wkYysF1ird #BigData #DigitalTransformation @danielnewmanUV https…",FALSE,0,NA,2017-11-10 03:34:05,FALSE,NA,"928828077517561856",NA,"<a href=""http://www.wiomax.com/BigData"" rel=""nofollow"">WioData1</a>","WIOMAX_DC",2,TRUE,FALSE,NA,NA
"449","RT @ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/3ZAc9dGpoO  [by @BernardMarr  v/ @for…",FALSE,0,NA,2017-11-10 03:15:05,FALSE,NA,"928823298145714177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mai_guardian",46,TRUE,FALSE,NA,NA
"450","The Importance of Data Governance for the Future of Healthcare - DZone Big Data https://t.co/2LIKbYaWZG",FALSE,0,NA,2017-11-10 02:50:43,FALSE,NA,"928817164307505152",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","HunterWhitney",0,FALSE,FALSE,NA,NA
"451","RT @SQLMaster: Key: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applica… https://t.co/465jHB0fkg, see more https://t…",FALSE,0,NA,2017-11-10 02:25:41,FALSE,NA,"928810865603702784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmeEeMYess",1,TRUE,FALSE,NA,NA
"452","In-Depth: AI in Healthcare | 7wData https://t.co/ElgRLyGdMx",FALSE,0,NA,2017-11-10 02:25:03,FALSE,NA,"928810706614538240",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","spoolr2",0,FALSE,FALSE,NA,NA
"453","RT @mclynd: 5 companies using big data to disrupt #healthcare https://t.co/wkYysF1ird #BigData #DigitalTransformation @danielnewmanUV https…",FALSE,0,NA,2017-11-10 02:02:48,FALSE,NA,"928805108376391680",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",2,TRUE,FALSE,NA,NA
"454","5 companies using big data to disrupt #healthcare https://t.co/wkYysF1ird #BigData #DigitalTransformation… https://t.co/0bVfTbyiGE",FALSE,0,NA,2017-11-10 02:02:48,TRUE,NA,"928805106178580484",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mclynd",2,FALSE,FALSE,NA,NA
"455","RT @ENERGY: How big data can help improve healthcare for America's veterans <U+27A1> https://t.co/WtsfhIqgxc @Argonne #VeteransDay <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2> https://t.co…",FALSE,0,NA,2017-11-10 01:44:54,FALSE,NA,"928800601005322240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nneusj",9,TRUE,FALSE,NA,NA
"456","RT @ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/3ZAc9dGpoO  [by @BernardMarr  v/ @for…",FALSE,0,NA,2017-11-10 01:38:47,FALSE,NA,"928799064807833600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heshamaghbary",46,TRUE,FALSE,NA,NA
"457","Key: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applica… https://t.co/465jHB0fkg, see more https://t.co/q9RGfLqCIt",FALSE,0,NA,2017-11-10 00:58:07,FALSE,NA,"928788830685224960",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","SQLMaster",1,FALSE,FALSE,NA,NA
"458","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare -  https://t.co/3fpDWDfTTx #machine-learning",FALSE,0,NA,2017-11-10 00:47:00,FALSE,NA,"928786033197682688",NA,"<a href=""http://www.homeAI.info"" rel=""nofollow"">HomeAIinfoTwitterFeed</a>","homeAIinfo",0,FALSE,FALSE,NA,NA
"459","About 2.5 years ago, I gave a lecture at HIMSS about Microsoft's increasing ability to help modernize healthcare sof…https://t.co/aBaGX8gmfE",FALSE,1,NA,2017-11-10 00:27:53,FALSE,NA,"928781221206802433",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","drsanders",0,FALSE,FALSE,NA,NA
"460","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 23:51:34,FALSE,NA,"928772081520664576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mee_helen",24,TRUE,FALSE,NA,NA
"461","How #Healthcare Will Keep Pace With The #BigData Revolution https://t.co/KltDBWe5Ub https://t.co/b4LjPI8mKa",FALSE,0,NA,2017-11-09 23:31:23,FALSE,NA,"928767001698353152",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","MIS_ing",0,FALSE,FALSE,NA,NA
"462","RT @Deloitte: Big data and digitization will largely drive the growth strategies of life sciences companies. #FTPharma https://t.co/EFXpnTd…",FALSE,0,NA,2017-11-09 23:30:23,FALSE,NA,"928766750849748992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dahgroup_uk",24,TRUE,FALSE,NA,NA
"463","RT @Abbylester1: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare | Cortana I..  https://t.co/…",FALSE,0,NA,2017-11-09 23:20:47,FALSE,NA,"928764332363563009",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",1,TRUE,FALSE,NA,NA
"464","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare | Cortana I..  https://t.co/INpHP60Kjc",FALSE,0,NA,2017-11-09 23:20:28,FALSE,NA,"928764255393992705",NA,"<a href=""http://www.dub.io"" rel=""nofollow"">Dub.io</a>","Abbylester1",1,FALSE,FALSE,NA,NA
"465","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 23:12:29,FALSE,NA,"928762243956781056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrDannyGlover2",24,TRUE,FALSE,NA,NA
"466","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 23:04:10,FALSE,NA,"928760152525824000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PenseeWu",24,TRUE,FALSE,NA,NA
"467","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:56:23,FALSE,NA,"928758193236467713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cornflake57",24,TRUE,FALSE,NA,NA
"468","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:47:16,FALSE,NA,"928755900206256129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VesperUK",24,TRUE,FALSE,NA,NA
"469","RT @homeAIinfo: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare -  https://t.co/flARLJ02oA #m…",FALSE,0,NA,2017-11-09 22:45:17,FALSE,NA,"928755400010280960",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",3,TRUE,FALSE,NA,NA
"470","RT @homeAIinfo: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare -  https://t.co/flARLJ02oA #m…",FALSE,0,NA,2017-11-09 22:44:12,FALSE,NA,"928755125669236736",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","homeAInews",3,TRUE,FALSE,NA,NA
"471","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:38:00,FALSE,NA,"928753568584265728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FionaDenison",24,TRUE,FALSE,NA,NA
"472","RT @homeAIinfo: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare -  https://t.co/flARLJ02oA #m…",FALSE,0,NA,2017-11-09 22:37:49,FALSE,NA,"928753519301222400",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Neurons_AI",3,TRUE,FALSE,NA,NA
"473","Ten Major Challenges of Big Data Analytics in the Healthcare Industry of Today - by @HectorWachter https://t.co/03QnJHq25x #BigData",FALSE,0,NA,2017-11-09 22:37:03,FALSE,NA,"928753327038517248",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","VanRijmenam",0,FALSE,FALSE,NA,NA
"474","Ten Major Challenges of Big Data Analytics in the Healthcare Industry of Today - by @HectorWachter https://t.co/IytbZf6GIU #BigData",FALSE,0,NA,2017-11-09 22:37:02,FALSE,NA,"928753323171295233",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Datafloq",0,FALSE,FALSE,NA,NA
"475","#Cybersecurity Challenges Faced by #Healthcare #Industry
https://t.co/DBLrVDlDsJ
 #tech #ml #ai #bigdata #medicine… https://t.co/liSZctrM3N",FALSE,1,NA,2017-11-09 22:31:33,TRUE,NA,"928751942611947526",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","MHiesboeck",2,FALSE,FALSE,NA,NA
"476","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:28:43,FALSE,NA,"928751231144689665",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Nickf72",24,TRUE,FALSE,NA,NA
"477","Mapr: #Batman Analytics Use Cases: R/X For #Healthcare by joebluems: https://t.co/r7LmoHgUnZ https://t.co/U5nWAYVDTk",FALSE,0,NA,2017-11-09 22:25:53,FALSE,NA,"928750517152559104",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",0,FALSE,FALSE,NA,NA
"478","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:20:21,FALSE,NA,"928749127441305605",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kt2morris",24,TRUE,FALSE,NA,NA
"479","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare | Co... https://t.co/fkLvijBORh #ai #ml #dl",FALSE,0,NA,2017-11-09 22:20:20,FALSE,NA,"928749123272151042",NA,"<a href=""http://www.tweetGoogleAlerts.com"" rel=""nofollow"">SendAlertsToTwitter</a>","AINewsFeed",0,FALSE,FALSE,NA,NA
"480","McKesson healthcare analytics - Essential tenets hold true, despite the rolling seas of Batman change https://t.co/d6moIII2Gw",FALSE,0,NA,2017-11-09 22:15:52,FALSE,NA,"928747999051894787",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",0,FALSE,FALSE,NA,NA
"481","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:14:46,FALSE,NA,"928747719862181888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocRods",24,TRUE,FALSE,NA,NA
"482","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:10:37,FALSE,NA,"928746678101987328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doctor_oxford",24,TRUE,FALSE,NA,NA
"483","RT @gmacscotland: A ""big data"" look at world's top health and healthcare tweeters using NodeXL
@nhsmillion
@who
@bmj_latest
@doctor_oxford…",FALSE,0,NA,2017-11-09 22:08:34,FALSE,NA,"928746160654823424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","docandrewmurray",24,TRUE,FALSE,NA,NA
"484","Blog: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare https://t.co/4dn3dTSFqo #AzureML",FALSE,1,NA,2017-11-09 22:07:00,FALSE,NA,"928745764515405825",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","brianknight",0,FALSE,FALSE,NA,NA
"485","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare -  https://t.co/flARLJ02oA #machine-learning",FALSE,0,NA,2017-11-09 21:45:17,FALSE,NA,"928740300666830848",NA,"<a href=""http://www.homeAI.info"" rel=""nofollow"">HomeAIinfoTwitterFeed</a>","homeAIinfo",3,FALSE,FALSE,NA,NA
"486","Big Data Analytics in Healthcare Market Supply-Demand, Industry Research and End User Analysis, Outlook 2022 https://t.co/9VqFcuyxYX",FALSE,0,NA,2017-11-09 21:41:14,FALSE,NA,"928739283460116480",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","srm_up",0,FALSE,FALSE,NA,NA
"487","Big Data Analytics in Healthcare Market Supply-Demand, Industry Research and End User Analysis, Outlook 2022 https://t.co/9ukDT0C8eg",FALSE,0,NA,2017-11-09 21:41:14,FALSE,NA,"928739280498937856",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","AreaInfoNet",0,FALSE,FALSE,NA,NA
"488","#Auriga Develops #BigData Solution for #Healthcare Industry https://t.co/P1hxSHExIW #DataAnalytics #NeuralNetworks… https://t.co/6qHNYGZBr4",FALSE,0,NA,2017-11-09 21:39:05,TRUE,NA,"928738740528394241",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AurigaInc",0,FALSE,FALSE,NA,NA
"489","RT @uncwchhs: What do Big Data, Technology and Healthcare have in common? @captainclinical explains Nov. 10 from 7-8:30 p.m. in Burney Cent…",FALSE,0,NA,2017-11-09 21:22:14,FALSE,NA,"928734500129005570",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","CaptainClinical",1,TRUE,FALSE,NA,NA
"490","5 ways the healthcare industry could use #bigdata<U+0097>and why it<U+0092>s not https://t.co/qcnt7nRcjL",FALSE,1,NA,2017-11-09 21:15:12,FALSE,NA,"928732729532919810",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CoranetCorp",0,FALSE,FALSE,NA,NA
"491","Ten Major Challenges of Big Data Analytics in the Healthcare Industry of Today https://t.co/g66G0QVH4D #BigData in #Healthcare",FALSE,1,NA,2017-11-09 21:10:53,FALSE,NA,"928731641899446272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BigDataeHealth",0,FALSE,FALSE,NA,NA
"492","Global Big Data Analytics in Healthcare Market Dynamics 2017: Opportunities, Risks and Driving Factors to 2022… https://t.co/Daq2TKbhOG",FALSE,0,NA,2017-11-09 21:03:14,TRUE,NA,"928729719784202240",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ABNewswire",0,FALSE,FALSE,NA,NA
"493","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare https://t.co/DJdS8hWodB <ed><U+00A0><U+00BD><ed><U+00B7><U+00A3>#Opines on #BigData",FALSE,0,NA,2017-11-09 21:03:04,FALSE,NA,"928729675635023873",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigDataBlogs",0,FALSE,FALSE,NA,NA
"494","RT @SAPUKIreland: How is healthcare utilising #BigData? Check it out: via @digitalistmag https://t.co/LfczFUgTQW https://t.co/6V1slfcb2t",FALSE,0,NA,2017-11-09 21:00:13,FALSE,NA,"928728959482724357",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",4,TRUE,FALSE,NA,NA
"495","RT @SAPUKIreland: How is healthcare utilising #BigData? Check it out: via @digitalistmag https://t.co/LfczFUgTQW https://t.co/6V1slfcb2t",FALSE,0,NA,2017-11-09 20:59:57,FALSE,NA,"928728890415239168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mvollmer1",4,TRUE,FALSE,NA,NA
"496","70% of Healthcare Execs Pin Growth to Big Data Analytics Skills https://t.co/B8vzNIXqGv #BigData #DataAnalytics… https://t.co/ddY9jC0B4a",FALSE,1,NA,2017-11-09 20:40:10,TRUE,NA,"928723913714085889",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FusionPPT",0,FALSE,FALSE,NA,NA
"497","RT @theMedidex: How Machine Learning, Big Data And AI Are Changing Healthcare Forever https://t.co/KI9wfv4GGr #machinelearning",FALSE,0,NA,2017-11-09 20:38:50,FALSE,NA,"928723576747970560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OCDigitalHealth",1,TRUE,FALSE,NA,NA
"498","How Machine Learning, Big Data And AI Are Changing Healthcare Forever https://t.co/KI9wfv4GGr #machinelearning",FALSE,1,NA,2017-11-09 20:35:09,FALSE,NA,"928722652461748224",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","theMedidex",1,FALSE,FALSE,NA,NA
"499","RT @TungstenBigData: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare https://t.co/wbu83O4LgE…",FALSE,0,NA,2017-11-09 20:22:02,FALSE,NA,"928719348297957376",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"500","RT @ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/3ZAc9dGpoO  [by @BernardMarr  v/ @for…",FALSE,0,NA,2017-11-09 20:22:02,FALSE,NA,"928719348046458882",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KoffaO",46,TRUE,FALSE,NA,NA
"501","RT @ENERGY: How big data can help improve healthcare for America's veterans <U+27A1> https://t.co/WtsfhIqgxc @Argonne #VeteransDay <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2> https://t.co…",FALSE,0,NA,2017-11-09 20:20:07,FALSE,NA,"928718869224673285",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NNSANews",9,TRUE,FALSE,NA,NA
"502","RT @ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/3ZAc9dGpoO  [by @BernardMarr  v/ @for…",FALSE,0,NA,2017-11-09 20:19:02,FALSE,NA,"928718593084321800",NA,"<a href=""https://utar.co/"" rel=""nofollow"">utarbot3</a>","UtarSystems",46,TRUE,FALSE,NA,NA
"503","RT @ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/3ZAc9dGpoO  [by @BernardMarr  v/ @for…",FALSE,0,NA,2017-11-09 20:18:43,FALSE,NA,"928718515724587010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","z2duqOb3i6eJzMO",46,TRUE,FALSE,NA,NA
